Case,Task,lc13_Ch1,lc13_Ch2,lc13_Ch3,lc13_Ch4
1043,14,0.168681963606149,0.0838813783168929,0.218321910174895,0.529114747902063
1043,15,0.103104653729066,0.290123536298954,0.0839075776643423,0.522864232307638
1043,16,0.132105756273121,0.113625831104825,0.365375290645055,0.388893121976999
1043,17,0.0825293428477673,0.115338795435134,0.523087104348015,0.279044757369084
1043,18,0.0805043261717687,0.520982443714033,0.0814343216940888,0.317078908420109
1043,19,0.061505327037447,0.406848253972682,0.213824095852677,0.317822323137194
1048,1,0.221590654711815,0.458043066910509,0.140281438519974,0.180084839857702
1048,2,0.287034110609261,0.3857767536311,0.126237971563153,0.200951164196486
1048,3,0.253456485538557,0.232853656600315,0.0764271034060286,0.4372627544551
1048,4,0.552201617574101,0.144523758807047,0.0997994634978111,0.203475160121041
1048,5,0.331081757492761,0.135876201172161,0.1750002567774,0.358041784557678
1048,6,0.253221667776621,0.203095073783213,0.135409987056251,0.408273271383915
1048,7,0.176720218045708,0.0994341558011266,0.455867287827229,0.267978338325936
1048,8,0.435865093973546,0.220229858394212,0.105489757060468,0.238415290571774
1048,9,0.318403029144661,0.0571321807111972,0.412105932850243,0.212358857293898
1048,10,0.231159079561784,0.134951973288324,0.166411711690891,0.467477235459001
1048,11,0.0756062604111333,0.51414538691692,0.0733690423242851,0.336879310347662
1048,12,0.0740740364965143,0.306543273899955,0.323686886517637,0.295695803085894
1048,13,0.364460333892662,0.340946679923568,0.146469340537558,0.148123645646211
1048,14,0.560582917566298,0.110601053405568,0.173280253141472,0.155535775886662
1048,15,0.305808346882821,0.0783436453106541,0.321083581113654,0.29476442669287
1048,16,0.307489332277843,0.175731849105333,0.0797991209456323,0.436979697671192
1048,17,0.676576633179921,0.0589818276961954,0.0547912448943788,0.209650294229504
1048,18,0.166401152832665,0.417061594183359,0.142140697276228,0.274396555707748
1048,19,0.116456995309479,0.146903589179793,0.311876873213119,0.424762542297609
1051,1,0.124663207713679,0.496210728429862,0.206800199255027,0.172325864601432
1051,2,0.443510302861116,0.124322758678573,0.153322429337079,0.278844509123232
1051,3,0.432804446004779,0.169492032475967,0.0917151214408833,0.305988400078371
1051,4,0.103081738570522,0.1027218148404,0.559665223204339,0.23453122338474
1051,5,0.290153599925165,0.096521009057874,0.224861008231134,0.388464382785827
1051,6,0.186313024349346,0.0616511237551769,0.430919254053668,0.321116597841808
1051,7,0.109046835668639,0.459784648855486,0.148934123073684,0.282234392402191
1051,8,0.270385021066524,0.122098690459305,0.138342565471669,0.469173723002503
1051,9,0.182055307734755,0.141991696254091,0.203111768226151,0.472841227785004
1051,10,0.376249275462796,0.13616231085162,0.33790044247536,0.149687971210225
1051,11,0.336228373794196,0.102647122200791,0.274536780826619,0.286587723178393
1051,12,0.175076196116543,0.206528190760829,0.110279791117976,0.508115822004653
1051,13,0.0735661838393424,0.136387248445629,0.594702270849407,0.195344296865621
1051,14,0.467916824993692,0.240720125034333,0.0645557150753223,0.226807334896653
1051,15,0.187402176814388,0.504557389007623,0.0783062138324621,0.229734220345527
1051,16,0.223367152934329,0.138106900207079,0.0950362213603888,0.543489725498203
1051,17,0.116574659274071,0.245007128235656,0.170063565589773,0.468354646900499
1051,18,0.0852261058202754,0.258441256776544,0.198775062539,0.45755757486418
1051,19,0.101755666633236,0.345142647329438,0.425343134193246,0.127758551844081
1066,1,0.349057672323102,0.0997388182793014,0.112823174901206,0.438380334496391
1066,2,0.0863583802587198,0.398631722207944,0.191286704498092,0.323723193035245
1066,3,0.478263907327444,0.0569042057965549,0.313416061106598,0.151415825769404
1066,4,0.59379501274712,0.0581064361755794,0.115231761537128,0.232866789540172
1066,5,0.337340058308714,0.0818981419767067,0.191268413780852,0.389493385933727
1066,6,0.146719861583394,0.391567410137032,0.0905169452565791,0.371195783022995
1066,7,0.22363912269216,0.0885875129210291,0.19635732528119,0.491416039105621
1066,8,0.161729098422159,0.192860579469576,0.386197782797035,0.25921253931123
1066,9,0.293925274916696,0.134880994518615,0.11432304943259,0.456870681132099
1066,10,0.140565999939247,0.249368858987917,0.292820078186316,0.31724506288652
1066,11,0.100765640305234,0.167017801613572,0.452071016911498,0.280145541169696
1066,12,0.109203783631105,0.460249084439431,0.133467515491701,0.297079616437764
1066,13,0.516043441704057,0.185555770509532,0.0951185819259838,0.203282205860427
1066,14,0.0629037803765496,0.18407567228313,0.558924308131288,0.194096239209032
1066,15,0.247945354570208,0.260004140220159,0.0903803061030568,0.401670199106577
1066,16,0.255886921152168,0.123200377107134,0.166762899360338,0.454149802380361
1066,17,0.15625119775936,0.432602871104737,0.0805958701534592,0.330550060982444
1066,18,0.112706541840282,0.291536084083312,0.400137016112265,0.195620357964141
1066,19,0.277690203575723,0.220543465924292,0.327459996719953,0.174306333780032
1070,1,0.146920603980849,0.154516405289345,0.175635017312041,0.522927973417766
1070,2,0.126954811434407,0.134103708874716,0.357068615967262,0.381872863723616
1070,3,0.117435208083252,0.308234523244964,0.406008536029568,0.168321732642215
1070,4,0.0803638528673099,0.414565991275537,0.292330397643595,0.212739758213558
1070,5,0.415219250095923,0.160223586732381,0.11928626697257,0.305270896199126
1070,6,0.156433597319107,0.148579328420881,0.44422584124664,0.250761233013371
1070,7,0.208648098132758,0.13259882295975,0.358024134677363,0.300728944230129
1070,8,0.327703671161845,0.309187180417169,0.0653634928124579,0.297745655608528
1070,9,0.273676300448244,0.477059862967411,0.0553117620044819,0.193952074579864
1070,10,0.0772164796382,0.385208381061325,0.135372613487109,0.402202525813367
1070,11,0.233628497875077,0.115502286677869,0.178840269484851,0.472028945962204
1070,12,0.369658304934397,0.0964667752445479,0.202777648673399,0.331097271147656
1070,13,0.0642074153573233,0.282103668984864,0.511754742422865,0.141934173234947
1070,14,0.0813916679966836,0.233161322597858,0.214496812122116,0.470950197283342
1070,15,0.0480304746501809,0.684204722942397,0.110058005453802,0.15770679695362
1070,16,0.181391853478775,0.222958987350949,0.130351284629724,0.465297874540552
1070,17,0.557934791910837,0.109046598049336,0.109339328187324,0.223679281852504
1070,18,0.168348290978414,0.149066943991284,0.129300905863935,0.553283859166366
1070,19,0.240965481773129,0.179260348082406,0.198287854131973,0.381486316012492
1083,1,0.363277714805591,0.197040891923592,0.181887546746952,0.257793846523864
1083,2,0.405861245244031,0.330931820504968,0.0721648319984071,0.191042102252594
1083,3,0.146088210268864,0.144491285574345,0.189607881571223,0.519812622585568
1083,4,0.203244155081358,0.460149506389413,0.0730934836692995,0.26351285485993
1083,5,0.143547051943487,0.242222873305443,0.127670408170694,0.486559666580376
1083,6,0.189512218814962,0.114418003497325,0.124546850157702,0.571522927530011
1083,7,0.375813414634127,0.194231835296968,0.134943761274135,0.295010988794771
1083,8,0.076911450965546,0.0985194812300569,0.420727060134211,0.403842007670186
1083,9,0.11093465063875,0.0956302524067228,0.468763559142029,0.324671537812498
1083,10,0.0838359185665989,0.114799768253934,0.593582437614838,0.207781875564629
1083,11,0.0833270629542098,0.630837010066874,0.137561628096281,0.148274298882636
1083,12,0.090860508843685,0.448216588779743,0.102311106367334,0.358611796009238
1083,13,0.308740547801412,0.167945401525934,0.0842662098840293,0.439047840788625
1083,14,0.545409255026985,0.0336062939953398,0.210072756353732,0.210911694623943
1083,15,0.451904061295291,0.221312397052963,0.0823978291105846,0.244385712541161
1083,16,0.152773308892149,0.346797028128138,0.112396964439843,0.388032698539869
1083,17,0.29925193563007,0.25349747419475,0.0881241765122335,0.359126413662946
1083,18,0.271454617462791,0.289053513625264,0.267475431307071,0.172016437604874
1083,19,0.235625185999447,0.119253780306515,0.321366877040269,0.32375415665377
1087,1,0.137209849440474,0.264154574308284,0.15486527919658,0.443770297054662
1087,2,0.172577203449215,0.352614929653645,0.185532190153043,0.289275676744097
1087,3,0.052055886398862,0.40422135633098,0.302060780124813,0.241661977145346
1087,4,0.060596322038253,0.679433592305176,0.0755384577785753,0.184431627877995
1087,5,0.0974644838362176,0.19313239789411,0.306189566214231,0.403213552055441
1087,6,0.172535210472751,0.466440376678246,0.0678265490286715,0.293197863820331
1087,7,0.319850402755477,0.0879072884081049,0.0790595767419046,0.513182732094513
1087,8,0.305261432673731,0.12940184041023,0.0897618140247144,0.475574912891324
1087,9,0.10491033097882,0.206691194735917,0.149301513635651,0.539096960649611
1087,10,0.190856698416574,0.171726975714626,0.0955695504377488,0.541846775431052
1087,11,0.49885707567913,0.0679130058307994,0.135607478433924,0.297622440056147
1087,12,0.304846378835906,0.246303407699914,0.107354540602686,0.341495672861494
1087,13,0.0711884523908758,0.0661537645828577,0.604916732963158,0.257741050063108
1087,14,0.116421154901395,0.226726983740353,0.17511476717579,0.481737094182462
1087,15,0.324758317011186,0.17319516132895,0.386138259910691,0.115908261749173
1087,16,0.101413400366379,0.593059185409623,0.0791300635621049,0.226397350661893
1087,17,0.121032663849093,0.142610322790566,0.127651308550003,0.608705704810339
1087,18,0.19195680970232,0.0524191113668613,0.570566321829599,0.18505775710122
1087,19,0.12118126809899,0.448664099896017,0.0980104129314257,0.332144219073568
1093,1,0.124663207713679,0.496210728429862,0.206800199255027,0.172325864601432
1093,2,0.443510302861116,0.124322758678573,0.153322429337079,0.278844509123232
1093,3,0.432804446004779,0.169492032475967,0.0917151214408833,0.305988400078371
1093,4,0.103081738570522,0.1027218148404,0.559665223204339,0.23453122338474
1093,5,0.290153599925165,0.096521009057874,0.224861008231134,0.388464382785827
1093,6,0.186313024349346,0.0616511237551769,0.430919254053668,0.321116597841808
1093,7,0.109046835668639,0.459784648855486,0.148934123073684,0.282234392402191
1093,8,0.270385021066524,0.122098690459305,0.138342565471669,0.469173723002503
1093,9,0.182055307734755,0.141991696254091,0.203111768226151,0.472841227785004
1093,10,0.376249275462796,0.13616231085162,0.33790044247536,0.149687971210225
1093,11,0.336228373794196,0.102647122200791,0.274536780826619,0.286587723178393
1093,12,0.175076196116543,0.206528190760829,0.110279791117976,0.508115822004653
1093,13,0.0735661838393424,0.136387248445629,0.594702270849407,0.195344296865621
1093,14,0.467916824993692,0.240720125034333,0.0645557150753223,0.226807334896653
1093,15,0.187402176814388,0.504557389007623,0.0783062138324621,0.229734220345527
1093,16,0.223367152934329,0.138106900207079,0.0950362213603888,0.543489725498203
1093,17,0.116574659274071,0.245007128235656,0.170063565589773,0.468354646900499
1093,18,0.0852261058202754,0.258441256776544,0.198775062539,0.45755757486418
1093,19,0.101755666633236,0.345142647329438,0.425343134193246,0.127758551844081
1104,1,0.152076715211002,0.330715592784954,0.0837240262705961,0.433483665733447
1104,2,0.0654929586653818,0.281682159443992,0.277986789488228,0.374838092402398
1104,3,0.0997717501357684,0.264441463988155,0.092929674812246,0.54285711106383
1104,4,0.105427555810929,0.187434908188508,0.212505181394817,0.494632354605746
1104,5,0.321152063082288,0.0885617982589302,0.439204015785626,0.151082122873156
1104,6,0.0769143474112785,0.0884085328921469,0.637110200759501,0.197566918937074
1104,7,0.130996794814423,0.137395215546271,0.454154827040507,0.277453162598799
1104,8,0.623219297583314,0.0487185858732809,0.141609391066825,0.18645272547658
1104,9,0.052434400895721,0.146207203648015,0.423603538342872,0.377754857113392
1104,10,0.205309796720915,0.0774808035894441,0.221609065145128,0.495600334544512
1104,11,0.1855847466372,0.115436216190056,0.211145790667603,0.487833246505142
1104,12,0.177823645431251,0.10581244300746,0.460901214069678,0.255462697491612
1104,13,0.30858426572199,0.100478564869671,0.418500550420188,0.172436618988151
1104,14,0.126516772848357,0.169952821858089,0.152080505398022,0.551449899895533
1104,15,0.065664160936538,0.13419183188382,0.455800552790164,0.344343454389478
1104,16,0.0800547346985307,0.0783515318682388,0.600118630945308,0.241475102487923
1104,17,0.103700956176262,0.506106812791715,0.21480791975058,0.175384311281443
1104,18,0.377170389279636,0.161035815179693,0.337591571369797,0.124202224170873
1104,19,0.441241492200854,0.149750317261627,0.0978075988195421,0.311200591717978
1122,1,0.252656259147362,0.463709855022729,0.106359898227207,0.177273987602702
1122,2,0.252150519153663,0.15867208294473,0.213161813763057,0.37601558413855
1122,3,0.409611068603207,0.110212520701344,0.180645447947035,0.299530962748414
1122,4,0.421569765145747,0.195379595681038,0.106187500690173,0.276863138483041
1122,5,0.280558553694015,0.111730085096214,0.151258391937819,0.456452969271952
1122,6,0.218354467184389,0.154487216514637,0.164511159714733,0.462647156586241
1122,7,0.347779411369823,0.188135844991426,0.243947530797104,0.220137212841647
1122,8,0.159512674898596,0.121849154073877,0.185585918136574,0.533052252890953
1122,9,0.12880804459915,0.152426931499035,0.505402943255289,0.213362080646525
1122,10,0.132960972172402,0.235485921620873,0.128458538740531,0.503094567466194
1122,11,0.103379028742031,0.311673148940805,0.134235537583362,0.450712284733802
1122,12,0.0493451407692195,0.12117356371742,0.599341509427227,0.230139786086133
1122,13,0.109681424330937,0.231610704289739,0.25907064349706,0.399637227882264
1122,14,0.0878266710360163,0.308318760352605,0.256316568508046,0.347538000103333
1122,15,0.117391465707602,0.136210428474745,0.148507503850643,0.59789060196701
1122,16,0.421540767658559,0.101903131509238,0.272572860889288,0.203983239942914
1122,17,0.303491142892921,0.0759853199244503,0.262490212841983,0.358033324340646
1122,18,0.401281833387174,0.252923634727776,0.137411702948501,0.208382828936549
1122,19,0.136842159182449,0.0589481871076184,0.269258798381953,0.534950855327979
1133,1,0.231500668937287,0.152759537796618,0.0899209391086986,0.525818854157397
1133,2,0.288703338847845,0.0868170646967095,0.278578518269853,0.345901078185592
1133,3,0.329584487403074,0.446731801115665,0.0805269631762077,0.143156748305054
1133,4,0.570817295604184,0.0793607941393478,0.132483765658402,0.217338144598065
1133,5,0.299953155972885,0.290197571075889,0.0753522194746765,0.334497053476549
1133,6,0.300830333245027,0.106973126117682,0.143245945963828,0.448950594673464
1133,7,0.102525637543276,0.148240051499843,0.209012185394279,0.540222125562603
1133,8,0.0997820981457805,0.121747113761857,0.40002760893374,0.378443179158623
1133,9,0.118620335994059,0.644717713162681,0.0414219075194162,0.195240043323843
1133,10,0.452731043018323,0.303809287603969,0.0610380763748869,0.182421593002821
1133,11,0.441004755612463,0.160274725757451,0.0851901743535847,0.313530344276502
1133,12,0.266704989260341,0.0857341236874,0.110250640095076,0.537310246957183
1133,13,0.0627638264071146,0.471522925275712,0.205294482645313,0.260418765671861
1133,14,0.100195522974804,0.184413206912027,0.186127776424898,0.529263493688271
1133,15,0.107858326452464,0.1907801313875,0.102964516318154,0.598397025841881
1133,16,0.108146261096306,0.110605284998625,0.370009089121434,0.411239364783635
1133,17,0.27570289951693,0.0519492018910521,0.418541780671127,0.25380611792089
1133,18,0.140312859869368,0.10369300486669,0.174382826899993,0.581611308363949
1133,19,0.130262022296149,0.0867732440990917,0.373660453567753,0.409304280037007
1134,1,0.221590654711815,0.458043066910509,0.140281438519974,0.180084839857702
1134,2,0.287034110609261,0.3857767536311,0.126237971563153,0.200951164196486
1134,3,0.253456485538557,0.232853656600315,0.0764271034060286,0.4372627544551
1134,4,0.552201617574101,0.144523758807047,0.0997994634978111,0.203475160121041
1134,5,0.331081757492761,0.135876201172161,0.1750002567774,0.358041784557678
1134,6,0.253221667776621,0.203095073783213,0.135409987056251,0.408273271383915
1134,7,0.176720218045708,0.0994341558011266,0.455867287827229,0.267978338325936
1134,8,0.435865093973546,0.220229858394212,0.105489757060468,0.238415290571774
1134,9,0.318403029144661,0.0571321807111972,0.412105932850243,0.212358857293898
1134,10,0.231159079561784,0.134951973288324,0.166411711690891,0.467477235459001
1134,11,0.0756062604111333,0.51414538691692,0.0733690423242851,0.336879310347662
1134,12,0.0740740364965143,0.306543273899955,0.323686886517637,0.295695803085894
1134,13,0.364460333892662,0.340946679923568,0.146469340537558,0.148123645646211
1134,14,0.560582917566298,0.110601053405568,0.173280253141472,0.155535775886662
1134,15,0.305808346882821,0.0783436453106541,0.321083581113654,0.29476442669287
1134,16,0.307489332277843,0.175731849105333,0.0797991209456323,0.436979697671192
1134,17,0.676576633179921,0.0589818276961954,0.0547912448943788,0.209650294229504
1134,18,0.166401152832665,0.417061594183359,0.142140697276228,0.274396555707748
1134,19,0.116456995309479,0.146903589179793,0.311876873213119,0.424762542297609
2,1,0.355738092982444,0.407904386271822,0.0574412627609924,0.178916257984742
2,2,0.596635029120251,0.0961269650642628,0.0886185415819257,0.218619464233561
2,3,0.0695290921385127,0.228821041763206,0.308441495796585,0.393208370301696
2,4,0.103215644804025,0.503448491688838,0.263211558350879,0.130124305156259
2,5,0.0800493139032959,0.477465248415922,0.159770656656463,0.28271478102432
2,6,0.233476996296475,0.105970084293926,0.38758614030708,0.272966779102519
2,7,0.0716616533042518,0.215096960429648,0.506732179200245,0.206509207065856
2,8,0.223067986492747,0.111190096541957,0.455330005438081,0.210411911527215
2,9,0.159048927369857,0.106423396138269,0.351473037730311,0.383054638761563
2,10,0.0708890796561177,0.466382728961729,0.143796911330481,0.318931280051673
2,11,0.495372544236667,0.152688715553691,0.0919062596062629,0.26003248060338
2,12,0.127956864731894,0.157783715788593,0.391993066174854,0.32226635330466
2,13,0.157945876333293,0.243444236470562,0.0965992718714834,0.502010615324662
2,14,0.159151070862029,0.143762872002732,0.225809870634776,0.471276186500464
2,15,0.146211755601241,0.129401372634395,0.296130354758662,0.428256517005702
2,16,0.221577699394359,0.452016197896273,0.0719082149886586,0.254497887720709
2,17,0.385988450220164,0.164895019932881,0.0660630015138615,0.383053528333094
2,18,0.313541793156137,0.0886504713060414,0.229509602574778,0.368298132963043
2,19,0.20695184285068,0.41928729277877,0.124469603754055,0.249291260616495
5,1,0.138309894179528,0.133998000057907,0.188787682340003,0.538904423422562
5,2,0.139238443853956,0.160926557927247,0.495034964921255,0.204800033297542
5,3,0.142590392099017,0.157113406763015,0.233267020627182,0.467029180510786
5,4,0.366212647991285,0.0801758310280414,0.131475739718522,0.422135781262152
5,5,0.246691393209967,0.401937865226395,0.0637267503048997,0.287643991258739
5,6,0.0516315595880469,0.443975485617339,0.267416122348972,0.236976832445642
5,7,0.263524945183015,0.0475954983185587,0.497888536038561,0.190991020459866
5,8,0.0747737481483902,0.530001619924423,0.173999451969165,0.221225179958022
5,9,0.255394253006477,0.0700368926312488,0.361021057478889,0.313547796883386
5,10,0.224489206352305,0.0729220511356036,0.176818967117348,0.525769775394744
5,11,0.131128807174299,0.09524788658352,0.543418520113854,0.230204786128328
5,12,0.171854595570308,0.152193519915744,0.289732766490588,0.38621911802336
5,13,0.1960765484385,0.103188005621977,0.132216455318601,0.568518990620923
5,14,0.164733104818485,0.212669968176876,0.293320298792367,0.329276628212273
5,15,0.22672821042578,0.270031848355746,0.0943133851509178,0.408926556067556
5,16,0.112007162134165,0.241032734159412,0.142102022312063,0.50485808139436
5,17,0.0913129955071954,0.372663099921294,0.236408307203717,0.299615597367794
5,18,0.547892715587726,0.149843119964808,0.0427837616489197,0.259480402798546
5,19,0.48324214578581,0.0630408619058316,0.108064337572915,0.345652654735444
8,1,0.545232659969575,0.0668958403494986,0.0739104674424873,0.313961032238439
8,2,0.269256294609703,0.16979670368587,0.0789467295552743,0.482000272149153
8,3,0.547039445726586,0.0572732595175311,0.203201133499197,0.192486161256686
8,4,0.0947958579224328,0.0851701798562728,0.472579257370871,0.347454704850424
8,5,0.446410963969281,0.101875372108919,0.143953824680701,0.307759839241099
8,6,0.224069399579676,0.201187901813299,0.344172794852018,0.230569903755007
8,7,0.105217463734206,0.153794427893251,0.211912897722446,0.529075210650097
8,8,0.066141120334889,0.10586849123364,0.459160545491123,0.368829842940349
8,9,0.0849350718350444,0.0912900471309647,0.516484084474684,0.307290796559307
8,10,0.333436690008766,0.145967757438719,0.238379276277105,0.282216276275411
8,11,0.193478908786722,0.23735906177148,0.116112069231234,0.453049960210565
8,12,0.194536193687603,0.208273948696434,0.119615874203576,0.477573983412387
8,13,0.114569375081847,0.105679641657967,0.274149876176068,0.505601107084119
8,14,0.343338872610315,0.245048112018544,0.0710148772746457,0.340598138096496
8,15,0.259526831602287,0.158936364864943,0.191307310655197,0.390229492877573
8,16,0.152267339216253,0.171844012666188,0.393253314711554,0.282635333406005
8,17,0.108924027429402,0.189632005750703,0.488918908569367,0.212525058250528
8,18,0.326481204599296,0.288543747806451,0.0936281406511187,0.291346906943135
8,19,0.0465945326504335,0.192640946251728,0.373224649042925,0.387539872054914
12,1,0.139903438187471,0.206368676024448,0.22594940227445,0.427778483513631
12,2,0.189055571534849,0.287727623468667,0.42360756220316,0.0996092427933237
12,3,0.0926118435340022,0.222528778884459,0.470830984782173,0.214028392799366
12,4,0.0551966273040783,0.429680004720339,0.345346463832711,0.169776904142872
12,5,0.19251432256257,0.35635740125166,0.174063172305383,0.277065103880387
12,6,0.331814197357093,0.0870893951399848,0.196255403608697,0.384841003894225
12,7,0.125046192793396,0.114918036160748,0.302429719561762,0.457606051484094
12,8,0.0841758607384509,0.232689496770217,0.383908038722797,0.299226603768535
12,9,0.222110745091632,0.123596550415976,0.0996689619536092,0.554623742538783
12,10,0.111990968958995,0.315047624269808,0.123492384640068,0.449469022131129
12,11,0.364805653729477,0.0646948899473454,0.221346963127903,0.349152493195275
12,12,0.308980371664098,0.0744182236231528,0.407391185265526,0.209210219447223
12,13,0.163636591302508,0.115302289369295,0.202188774036061,0.518872345292135
12,14,0.391765128402972,0.0746308462733259,0.350225890419424,0.183378134904279
12,15,0.118069465344793,0.204512201430425,0.13759685593729,0.539821477287491
12,16,0.171710020839566,0.10003126571924,0.257064744687253,0.47119396875394
12,17,0.0919266775263734,0.257473334717746,0.224984247794087,0.425615739961794
12,18,0.0749282343975381,0.45115022589952,0.0807878062778942,0.393133733425047
12,19,0.286728725635644,0.175110740142015,0.113454225791553,0.424706308430788
13,1,0.0396774707724514,0.435071853334163,0.341785174794613,0.183465501098772
13,2,0.339898765832531,0.231426224382054,0.0991260553354961,0.329548954449919
13,3,0.529585560940776,0.0990936537494901,0.123045330185684,0.24827545512405
13,4,0.413310745094217,0.215323275398234,0.0633910598557569,0.307974919651792
13,5,0.360173928687074,0.0851001535343919,0.231214159433041,0.323511758345493
13,6,0.38617547003247,0.0904244248364593,0.168109259428033,0.355290845703037
13,7,0.278098660735508,0.117919715976584,0.118101215945404,0.485880407342503
13,8,0.164492234826994,0.213690319888107,0.177665906598923,0.444151538685976
13,9,0.153106051628218,0.228227764200754,0.078396468205632,0.540269715965396
13,10,0.122252162332278,0.0825311271489227,0.586493326722131,0.208723383796668
13,11,0.310697736740021,0.082777382139523,0.404209070781673,0.202315810338783
13,12,0.193052184020124,0.221479800880617,0.0919418269314755,0.493526188167783
13,13,0.363042945429811,0.0484640510617524,0.451813686945977,0.13667931656246
13,14,0.116603910371425,0.133215849191109,0.311952968040868,0.438227272396598
13,15,0.352950093745106,0.365032606458042,0.0579606692732424,0.224056630523609
13,16,0.115421353340671,0.0752976355841131,0.570033201321136,0.239247809754079
13,17,0.371257298110774,0.387207179724491,0.0757014395316506,0.165834082633085
13,18,0.378486759753535,0.145008980757073,0.165822602653238,0.310681656836154
13,19,0.0650153664033362,0.555580801331529,0.179344734318629,0.200059097946506
14,1,0.545673113872142,0.049028552603997,0.236140853659316,0.169157479864545
14,2,0.123217309134801,0.134045857134112,0.183917967482703,0.558818866248384
14,3,0.113268830147964,0.141815570248759,0.505429991002972,0.239485608600305
14,4,0.326262885848962,0.283840762890129,0.108912909848995,0.280983441411913
14,5,0.116642409988421,0.224306102575084,0.205751279208752,0.453300208227743
14,6,0.306816416783622,0.195533431269154,0.211234898473034,0.286415253474191
14,7,0.484897604196532,0.226350762225169,0.0906327092131181,0.19811892436518
14,8,0.109917418935191,0.186407078911101,0.167115280943388,0.53656022121032
14,9,0.533129471500971,0.127071155258684,0.0855009042999595,0.254298468940386
14,10,0.120743958586375,0.112730626699552,0.466628718158385,0.299896696555689
14,11,0.217400404712459,0.126599266766105,0.268749377878428,0.387250950643008
14,12,0.401822098136989,0.32823596504003,0.115257752923685,0.154684183899296
14,13,0.0944884672449706,0.117490407235436,0.220450086084932,0.567571039434661
14,14,0.359436569090405,0.138886332872745,0.14222021329515,0.3594568847417
14,15,0.0988823368159236,0.264034489536046,0.335907088504582,0.301176085143448
14,16,0.17219809929713,0.31083544403326,0.153865328648203,0.363101128021407
14,17,0.132572072526221,0.0805875804226472,0.303198652595105,0.483641694456027
14,18,0.161813881429339,0.0719888141762664,0.228696142303602,0.537501162090793
14,19,0.116958725567355,0.299990376312745,0.282849908336869,0.300200989783031
16,1,0.100987217179322,0.556323564729617,0.0498312829331588,0.292857935157902
16,2,0.150939629352894,0.26118783346059,0.195974875298172,0.391897661888344
16,3,0.379131424569538,0.0787493042452723,0.242577992513385,0.299541278671805
16,4,0.513669366625507,0.109669456566132,0.0572961683848339,0.319365008423527
16,5,0.140200535254164,0.364348631669519,0.173126166396382,0.322324666679935
16,6,0.151247604693866,0.0774889267024534,0.384956416036628,0.386307052567052
16,7,0.209213148481889,0.195707663940624,0.129900629334966,0.465178558242521
16,8,0.178943263043009,0.194341970419223,0.358077455110522,0.268637311427246
16,9,0.266611525306961,0.221574846868289,0.110163653290399,0.401649974534351
16,10,0.426946430130761,0.110652696064558,0.0966118905278406,0.365788983276841
16,11,0.281454217943602,0.290612325325303,0.0854095314154167,0.342523925315678
16,12,0.489641060225054,0.0809167228299903,0.133076036235121,0.296366180709835
16,13,0.341540713387611,0.102988135070285,0.199054784149352,0.356416367392752
16,14,0.0589620440787003,0.581245817917169,0.173697500645193,0.186094637358938
16,15,0.14039394636219,0.371866020449243,0.103105790647266,0.3846342425413
16,16,0.0899202788337037,0.32170300116176,0.420213442739424,0.168163277265112
16,17,0.138954307810298,0.156929301492922,0.204891156973369,0.499225233723411
16,18,0.0569358239334324,0.518099660624807,0.207001944783822,0.217962570657938
16,19,0.242268154841854,0.0641590201143771,0.221031738791981,0.472541086251788
18,1,0.0891619304562111,0.330681558975051,0.24694193209615,0.333214578472589
18,2,0.157658345517726,0.349936055678813,0.351324762678512,0.141080836124948
18,3,0.198155058661939,0.223753159709355,0.352341740516161,0.225750041112544
18,4,0.540937287464471,0.0476679852091403,0.248279338836367,0.163115388490022
18,5,0.372710655935637,0.133460655173102,0.233564032292056,0.260264656599206
18,6,0.184649120623129,0.0855321914704246,0.369834321272227,0.359984366634219
18,7,0.0650377237789686,0.397563756781386,0.302146406045899,0.235252113393746
18,8,0.155425170858253,0.185460783781902,0.131694269843448,0.527419775516397
18,9,0.210704732382738,0.13785598566757,0.196141496413779,0.455297785535913
18,10,0.239067201321515,0.436446647711996,0.126049052821076,0.198437098145414
18,11,0.165298378272,0.181358940447045,0.0946094280882292,0.558733253192726
18,12,0.0924180575670503,0.107962475126077,0.571136732307824,0.228482734999049
18,13,0.0691285161983879,0.292006439826456,0.2590257848613,0.379839259113856
18,14,0.211616890227816,0.0624981903750967,0.491177250839315,0.234707668557772
18,15,0.106012830902351,0.153739433675662,0.249063883076349,0.491183852345638
18,16,0.246349861352117,0.263747191047872,0.359300671330562,0.13060227626945
18,17,0.210170804606654,0.158398480490777,0.12756210531584,0.503868609586729
18,18,0.160968114782737,0.103002306875131,0.132675526193214,0.603354052148918
18,19,0.143371542517901,0.211348943177859,0.430369504124551,0.21491001017969
24,1,0.303518543435083,0.0913473476356035,0.229479054085826,0.375655054843487
24,2,0.218647960280463,0.0772833668934577,0.342347565378099,0.36172110744798
24,3,0.296254251646031,0.284603749549054,0.0892102545634094,0.329931744241506
24,4,0.236437880078186,0.483279952603569,0.113091458962602,0.167190708355643
24,5,0.34581368498358,0.311148538805906,0.0604173397457631,0.282620436464751
24,6,0.231125310414009,0.36377765039929,0.071622348516633,0.333474690670068
24,7,0.116951630577632,0.137520904072618,0.198388935739146,0.547138529610604
24,8,0.177264445520007,0.0797733126554815,0.46187978485319,0.281082456971322
24,9,0.166499584959852,0.12809024723646,0.142343821891031,0.563066345912657
